student_id,age,gender,marital_status,course,attendance,admission_grade,previous_grade,scholarship,tuition_up_to_date,debtor,semester1_enrolled,semester1_approved,semester1_grade,semester2_enrolled,semester2_approved,semester2_grade,semester1_success_rate,semester2_success_rate,status
780,18,Female,Single,Journalism,Daytime,117.4,123.0,Yes,Yes,No,6,6,12.5,6,6,13.8,100.0,100.0,Graduate
781,18,Female,Single,Journalism,Daytime,137.8,150.0,Yes,Yes,No,6,6,15.0,6,6,15.5,100.0,100.0,Graduate
782,20,Female,Single,Marketing Management,Daytime,106.7,113.0,No,Yes,Yes,6,2,11.7,6,4,10.5,33.3,66.7,Dropout
783,18,Female,Single,Nursing,Daytime,156.9,152.0,Yes,Yes,No,7,7,14.7,8,8,14.6,100.0,100.0,Graduate
784,18,Female,Single,Nursing,Daytime,129.0,154.0,No,Yes,No,8,6,13.3,8,6,13.3,75.0,75.0,Enrolled
785,20,Female,Single,Journalism,Daytime,124.8,130.0,Yes,Yes,No,6,5,12.8,6,6,12.3,83.3,100.0,Graduate
786,19,Female,Single,Social Service,Daytime,115.1,121.0,No,Yes,No,6,6,10.8,6,6,12.1,100.0,100.0,Graduate
787,18,Female,Single,Communication Design,Daytime,146.7,153.0,No,Yes,No,6,6,13.7,6,5,14.0,100.0,83.3,Graduate
788,18,Female,Single,Nursing,Daytime,132.8,148.0,No,Yes,No,8,7,14.5,8,7,14.5,87.5,87.5,Graduate
789,18,Female,Single,Veterinary Nursing,Daytime,159.1,143.0,Yes,Yes,Yes,5,5,14.4,5,5,14.0,100.0,100.0,Dropout
790,20,Female,Single,Animation & Design,Daytime,137.6,147.0,Yes,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Graduate
791,19,Female,Single,Journalism,Daytime,124.0,138.0,Yes,Yes,No,6,6,13.2,6,6,13.8,100.0,100.0,Graduate
792,36,Male,Single,Nursing,Daytime,149.0,120.0,No,No,No,6,2,11.5,7,0,0.0,33.3,0.0,Dropout
793,19,Female,Single,Social Service,Daytime,129.6,145.0,Yes,Yes,No,6,6,11.3,6,6,12.4,100.0,100.0,Graduate
794,18,Female,Single,Social Service,Daytime,110.0,118.0,No,Yes,No,6,6,12.0,6,5,13.6,100.0,83.3,Graduate
795,18,Female,Single,Journalism,Daytime,116.1,121.0,Yes,Yes,No,6,6,13.2,6,6,12.2,100.0,100.0,Graduate
796,18,Female,Single,Journalism,Daytime,133.3,135.0,Yes,Yes,No,6,6,14.8,6,6,14.2,100.0,100.0,Graduate
797,19,Female,Single,Communication Design,Daytime,144.3,140.0,No,Yes,No,7,7,13.0,9,9,13.2,100.0,100.0,Graduate
798,18,Female,Single,Nursing,Daytime,133.6,145.0,No,Yes,No,7,7,13.1,8,8,13.0,100.0,100.0,Graduate
799,19,Female,Single,Equinculture,Daytime,123.2,133.0,Yes,Yes,No,6,6,13.3,6,6,13.7,100.0,100.0,Graduate
800,18,Female,Single,Basic Education,Daytime,137.2,127.0,No,Yes,No,6,6,12.2,6,4,12.8,100.0,66.7,Enrolled
801,22,Female,Single,Communication Design,Daytime,130.0,130.0,Yes,No,No,6,6,11.0,6,4,12.0,100.0,66.7,Enrolled
802,18,Female,Single,Social Service,Daytime,110.0,117.0,No,No,Yes,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
803,19,Female,Single,Management,Daytime,118.0,125.0,No,Yes,No,5,5,13.6,5,5,12.2,100.0,100.0,Graduate
804,18,Female,Single,Journalism,Daytime,128.4,141.0,No,Yes,No,6,6,15.5,6,6,14.0,100.0,100.0,Graduate
805,19,Female,Single,Basic Education,Daytime,113.6,122.0,No,Yes,No,7,7,13.9,7,7,14.3,100.0,100.0,Graduate
806,20,Female,Single,Management,Daytime,113.5,118.0,No,Yes,Yes,5,2,11.5,5,3,10.0,40.0,60.0,Enrolled
807,18,Female,Single,Communication Design,Daytime,146.9,142.0,Yes,Yes,No,6,6,13.0,6,6,12.2,100.0,100.0,Graduate
808,23,Female,Single,Equinculture,Daytime,141.3,143.0,No,No,Yes,6,6,14.0,6,4,13.0,100.0,66.7,Enrolled
809,20,Female,Single,Journalism,Daytime,129.7,143.0,No,Yes,No,4,0,0.0,6,0,0.0,0.0,0.0,Dropout
810,20,Female,Single,Communication Design,Daytime,121.3,123.0,No,Yes,No,6,6,11.2,6,6,11.5,100.0,100.0,Enrolled
811,22,Female,Single,Social Service,Daytime,109.1,115.0,Yes,No,Yes,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
812,18,Female,Single,Basic Education,Daytime,107.1,112.0,Yes,Yes,No,7,7,12.1,7,6,13.7,100.0,85.7,Graduate
813,18,Female,Single,Nursing,Daytime,129.2,135.0,Yes,Yes,No,7,7,14.1,8,8,13.6,100.0,100.0,Graduate
814,18,Female,Single,Nursing,Daytime,154.1,162.0,No,Yes,No,7,7,14.4,8,8,14.1,100.0,100.0,Graduate
815,18,Female,Single,Basic Education,Daytime,147.2,143.0,No,Yes,No,7,7,15.7,7,7,15.0,100.0,100.0,Graduate
816,21,Female,Single,Management,Daytime,120.0,130.0,No,Yes,No,5,5,12.8,5,3,12.7,100.0,60.0,Enrolled
817,20,Female,Single,Communication Design,Daytime,130.8,136.0,No,Yes,No,6,6,12.5,6,6,11.5,100.0,100.0,Enrolled
818,18,Female,Single,Communication Design,Daytime,120.8,125.0,No,Yes,No,6,6,14.5,6,6,12.8,100.0,100.0,Graduate
819,20,Female,Single,Nursing,Daytime,125.4,132.0,Yes,No,No,7,7,13.5,8,7,13.2,100.0,87.5,Enrolled
820,25,Female,Single,Social Service,Evening,121.3,123.0,No,Yes,No,6,6,12.8,6,6,12.8,100.0,100.0,Graduate
821,18,Female,Single,Management,Daytime,127.0,142.0,Yes,Yes,No,5,5,12.0,5,4,11.6,100.0,80.0,Graduate
822,19,Female,Single,Animation & Design,Daytime,151.6,147.0,No,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Graduate
823,20,Female,Single,Veterinary Nursing,Daytime,131.6,140.0,No,Yes,No,7,6,14.7,7,6,13.2,85.7,85.7,Enrolled
824,20,Female,Single,Social Service,Daytime,106.0,133.1,Yes,Yes,No,6,6,12.6,6,6,13.3,100.0,100.0,Graduate
825,21,Female,Single,Journalism,Daytime,111.6,114.0,Yes,Yes,No,6,6,12.5,6,6,11.5,100.0,100.0,Graduate
826,18,Female,Single,Marketing Management,Daytime,117.3,125.0,No,Yes,No,6,6,14.0,6,5,14.0,100.0,83.3,Graduate
827,18,Female,Single,Basic Education,Daytime,121.4,127.0,No,Yes,No,7,7,11.6,7,6,13.2,100.0,85.7,Dropout
828,18,Female,Single,Communication Design,Daytime,126.1,132.0,Yes,Yes,No,6,6,15.8,6,6,15.3,100.0,100.0,Graduate
829,18,Female,Single,Nursing,Daytime,137.0,148.0,No,Yes,No,8,8,14.2,8,8,14.2,100.0,100.0,Graduate
830,19,Female,Single,Marketing Management,Daytime,120.8,139.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
831,20,Female,Single,Tourism,Daytime,128.7,136.0,No,Yes,No,6,6,11.7,6,6,11.0,100.0,100.0,Dropout
832,47,Female,Single,Social Service,Daytime,118.0,133.1,No,Yes,No,6,0,0.0,5,0,0.0,0.0,0.0,Dropout
833,21,Female,Single,Equinculture,Daytime,120.0,120.0,No,Yes,Yes,5,5,13.2,5,2,12.5,100.0,40.0,Enrolled
834,31,Male,Married,Equinculture,Daytime,160.0,130.0,No,Yes,No,6,2,12.0,6,1,10.0,33.3,16.7,Dropout
835,46,Male,Married,Informatics Engineering,Daytime,150.0,110.0,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
836,18,Male,Single,Informatics Engineering,Daytime,121.8,133.0,No,Yes,No,5,4,12.0,5,2,11.0,80.0,40.0,Enrolled
837,19,Male,Single,Informatics Engineering,Daytime,125.4,138.0,No,Yes,No,5,3,13.3,5,4,10.8,60.0,80.0,Dropout
838,23,Male,Single,Oral Hygiene,Daytime,126.6,131.0,No,Yes,No,7,5,12.4,7,2,13.5,71.4,28.6,Enrolled
839,22,Male,Single,Equinculture,Daytime,150.0,150.0,No,No,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
840,19,Male,Single,Management,Daytime,114.5,125.0,No,Yes,No,5,5,13.8,5,5,12.4,100.0,100.0,Graduate
841,19,Female,Single,Management,Daytime,107.0,108.0,No,No,Yes,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
842,22,Male,Single,Management,Daytime,115.7,116.0,No,No,No,5,4,11.5,5,4,14.0,80.0,80.0,Enrolled
843,29,Male,Single,Equinculture,Daytime,120.0,133.1,No,No,Yes,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
844,18,Female,Single,Nursing,Daytime,134.8,147.0,No,Yes,No,7,6,14.0,7,6,14.0,85.7,85.7,Graduate
845,18,Female,Single,Social Service,Daytime,133.6,143.0,No,Yes,No,6,5,11.4,6,5,10.8,83.3,83.3,Graduate
846,23,Female,Single,Animation & Design,Daytime,129.0,115.0,Yes,No,Yes,0,0,0.0,0,0,0.0,0.0,0.0,Dropout
847,34,Female,Married,Management,Evening,128.4,160.0,No,Yes,No,5,5,10.4,5,5,12.0,100.0,100.0,Graduate
848,19,Female,Single,Management,Daytime,122.2,118.0,No,Yes,No,5,3,10.7,5,4,10.2,60.0,80.0,Graduate
849,18,Female,Single,Veterinary Nursing,Daytime,113.3,122.0,No,Yes,No,5,4,14.2,5,5,12.7,80.0,100.0,Enrolled
850,20,Female,Single,Nursing,Daytime,129.9,143.0,Yes,Yes,No,7,7,13.9,8,8,14.1,100.0,100.0,Graduate
851,19,Female,Single,Nursing,Daytime,126.2,133.0,No,Yes,No,7,7,13.8,8,7,12.8,100.0,87.5,Graduate
852,22,Female,Single,Basic Education,Daytime,112.6,122.0,No,Yes,No,6,5,12.6,6,4,11.2,83.3,66.7,Enrolled
853,23,Female,Single,Social Service,Daytime,149.0,164.0,Yes,Yes,No,6,6,13.9,6,6,14.2,100.0,100.0,Graduate
854,34,Male,Married,Nursing,Daytime,120.0,133.1,Yes,Yes,No,8,7,13.8,8,7,13.8,87.5,87.5,Graduate
855,18,Male,Single,Informatics Engineering,Daytime,120.4,127.0,No,No,Yes,5,0,0.0,5,0,0.0,0.0,0.0,Enrolled
856,21,Male,Single,Journalism,Daytime,128.1,140.0,No,Yes,No,6,5,11.8,6,0,0.0,83.3,0.0,Dropout
857,22,Male,Single,Social Service,Daytime,141.7,127.0,No,Yes,No,6,6,12.7,6,6,13.8,100.0,100.0,Dropout
858,28,Male,Single,Agronomy,Daytime,130.0,133.1,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
859,23,Male,Single,Informatics Engineering,Daytime,113.3,115.0,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
860,20,Male,Single,Journalism,Daytime,105.9,108.0,No,Yes,No,6,4,10.8,6,2,10.0,66.7,33.3,Dropout
861,18,Male,Single,Informatics Engineering,Daytime,122.7,136.0,No,Yes,No,5,5,12.6,5,3,13.2,100.0,60.0,Dropout
862,28,Male,Single,Management,Daytime,120.0,133.1,No,No,Yes,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
863,21,Male,Single,Communication Design,Daytime,119.8,120.0,No,Yes,No,7,2,12.0,9,7,12.1,28.6,77.8,Dropout
864,25,Male,Single,Marketing Management,Daytime,122.9,133.1,No,No,Yes,6,3,14.0,6,2,14.5,50.0,33.3,Dropout
865,19,Male,Single,Veterinary Nursing,Daytime,160.0,160.0,No,No,No,6,6,14.0,6,6,13.5,100.0,100.0,Dropout
866,18,Male,Single,Nursing,Daytime,125.2,128.0,Yes,Yes,No,7,7,14.7,8,8,15.1,100.0,100.0,Graduate
867,29,Male,Single,Informatics Engineering,Daytime,143.4,130.0,No,Yes,No,3,0,0.0,5,0,0.0,0.0,0.0,Dropout
868,29,Male,Single,Informatics Engineering,Daytime,96.7,133.1,Yes,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
869,20,Male,Single,Tourism,Daytime,126.9,137.0,No,Yes,No,6,6,13.9,6,5,12.8,100.0,83.3,Graduate
870,18,Male,Single,Animation & Design,Daytime,143.1,163.0,No,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Graduate
871,20,Male,Single,Tourism,Daytime,114.5,125.0,No,Yes,No,6,6,13.1,6,6,12.5,100.0,100.0,Graduate
872,33,Male,Married,Informatics Engineering,Daytime,140.0,120.0,No,Yes,No,5,1,18.0,5,2,13.0,20.0,40.0,Dropout
873,30,Male,Single,Management,Evening,113.7,150.0,No,Yes,No,15,13,11.5,11,10,11.6,86.7,90.9,Graduate
874,21,Male,Single,Oral Hygiene,Daytime,131.5,135.0,Yes,Yes,No,7,5,11.2,8,6,11.6,71.4,75.0,Enrolled
875,18,Male,Single,Agronomy,Daytime,143.5,148.0,No,Yes,Yes,6,5,15.0,6,4,14.5,83.3,66.7,Graduate
876,19,Male,Single,Nursing,Daytime,126.8,138.0,Yes,Yes,No,7,7,14.2,8,8,12.2,100.0,100.0,Graduate
877,21,Male,Single,Communication Design,Daytime,115.2,119.0,Yes,Yes,No,6,4,11.5,6,5,11.0,66.7,83.3,Dropout
878,25,Male,Single,Oral Hygiene,Daytime,100.0,130.0,Yes,Yes,No,7,2,10.0,7,0,0.0,28.6,0.0,Dropout
879,19,Male,Single,Marketing Management,Daytime,121.4,135.0,No,Yes,No,5,3,12.3,5,5,11.6,60.0,100.0,Graduate
880,23,Male,Single,Communication Design,Daytime,120.0,120.0,No,Yes,No,7,5,12.2,9,7,12.1,71.4,77.8,Dropout
881,19,Male,Single,Communication Design,Daytime,129.9,126.0,Yes,Yes,No,6,6,13.7,6,5,13.2,100.0,83.3,Graduate
882,19,Male,Single,Animation & Design,Daytime,151.1,149.0,No,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Graduate
883,31,Male,Single,Agronomy,Daytime,120.0,110.0,No,No,Yes,6,1,11.0,6,0,0.0,16.7,0.0,Dropout
884,32,Male,Single,Agronomy,Daytime,130.0,133.1,No,No,Yes,6,3,13.0,10,6,11.4,50.0,60.0,Dropout
885,19,Female,Single,Nursing,Daytime,119.0,127.0,Yes,Yes,No,8,7,12.6,8,7,12.6,87.5,87.5,Graduate
886,34,Female,Single,Journalism,Daytime,122.0,120.0,No,Yes,No,10,10,12.2,10,9,12.3,100.0,90.0,Graduate
887,21,Female,Single,Journalism,Daytime,129.7,136.0,No,Yes,No,6,6,13.2,6,6,13.0,100.0,100.0,Graduate
888,53,Female,Single,Social Service,Daytime,112.5,110.0,Yes,Yes,No,7,6,11.0,7,7,11.0,85.7,100.0,Graduate
889,19,Female,Single,Nursing,Daytime,136.0,136.0,Yes,Yes,No,7,7,14.0,8,8,15.4,100.0,100.0,Graduate
890,20,Female,Single,Journalism,Daytime,133.1,145.0,Yes,Yes,No,6,4,13.0,6,4,11.2,66.7,66.7,Graduate
891,18,Female,Single,Journalism,Daytime,151.3,159.0,No,Yes,No,6,6,14.0,6,6,14.7,100.0,100.0,Graduate
892,32,Female,Single,Animation & Design,Daytime,133.3,147.0,No,No,No,0,0,0.0,0,0,0.0,0.0,0.0,Dropout
893,21,Female,Single,Nursing,Daytime,130.8,150.0,Yes,Yes,No,8,7,14.4,8,7,14.4,87.5,87.5,Graduate
894,26,Female,Single,Social Service,Evening,140.0,140.0,No,No,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
895,26,Female,Single,Veterinary Nursing,Daytime,150.0,150.0,No,Yes,No,18,18,11.8,13,13,12.5,100.0,100.0,Graduate
896,21,Female,Married,Management,Evening,130.0,130.0,No,No,No,5,3,11.3,5,1,13.0,60.0,20.0,Dropout
897,18,Female,Single,Journalism,Daytime,125.3,120.0,No,Yes,No,6,6,12.5,6,6,13.0,100.0,100.0,Graduate
898,21,Female,Single,Communication Design,Daytime,124.0,130.0,Yes,Yes,No,12,12,13.3,12,11,12.5,100.0,91.7,Graduate
899,21,Female,Single,Tourism,Daytime,113.8,112.0,No,Yes,No,6,6,10.8,6,4,11.0,100.0,66.7,Enrolled
900,19,Female,Single,Marketing Management,Daytime,124.4,128.0,Yes,Yes,No,6,6,13.0,6,6,14.0,100.0,100.0,Graduate
901,19,Female,Single,Management,Daytime,107.7,114.0,No,Yes,No,5,2,10.0,5,2,14.0,40.0,40.0,Dropout
902,19,Female,Single,Social Service,Daytime,110.0,118.0,Yes,Yes,No,6,6,11.4,6,5,11.2,100.0,83.3,Graduate
903,27,Female,Single,Nursing,Daytime,130.0,130.0,No,Yes,No,8,8,12.9,8,8,12.9,100.0,100.0,Graduate
904,18,Female,Single,Nursing,Daytime,138.8,145.0,Yes,Yes,No,7,6,13.0,7,6,13.0,85.7,85.7,Graduate
905,20,Female,Single,Management,Daytime,126.3,121.0,No,Yes,No,5,1,10.0,5,0,0.0,20.0,0.0,Dropout
906,19,Female,Single,Nursing,Daytime,114.5,114.0,Yes,Yes,No,7,7,13.1,8,8,12.6,100.0,100.0,Graduate
907,20,Female,Single,Marketing Management,Daytime,116.5,127.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
908,19,Female,Single,Social Service,Daytime,128.6,145.0,Yes,Yes,No,6,5,11.7,6,6,11.0,83.3,100.0,Graduate
909,20,Female,Single,Social Service,Daytime,130.0,130.0,No,Yes,No,6,4,11.2,6,3,10.0,66.7,50.0,Enrolled
910,20,Female,Single,Animation & Design,Daytime,134.6,150.0,No,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Dropout
911,18,Female,Single,Basic Education,Daytime,146.8,145.0,No,Yes,No,6,6,13.2,6,6,13.3,100.0,100.0,Graduate
912,20,Female,Single,Veterinary Nursing,Daytime,135.7,128.0,No,Yes,No,5,4,12.8,5,5,13.4,80.0,100.0,Graduate
913,38,Female,Married,Management,Evening,120.0,140.0,No,No,No,5,5,10.6,5,2,11.0,100.0,40.0,Dropout
914,42,Female,Divorced,Social Service,Evening,138.0,130.0,No,Yes,No,6,5,11.2,6,6,12.0,83.3,100.0,Graduate
915,32,Female,Single,Nursing,Daytime,135.5,140.0,No,Yes,No,7,0,0.0,8,0,0.0,0.0,0.0,Dropout
916,22,Female,Single,Journalism,Daytime,120.0,120.0,No,Yes,No,6,6,13.0,6,6,13.7,100.0,100.0,Graduate
917,28,Female,Married,Management,Evening,111.7,147.0,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
918,37,Female,Married,Social Service,Evening,100.0,133.1,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
919,43,Female,Married,Agronomy,Daytime,160.0,160.0,No,Yes,No,6,6,14.2,6,6,15.0,100.0,100.0,Graduate
920,41,Female,Separated,Social Service,Evening,114.8,133.1,Yes,Yes,No,6,5,12.8,6,6,12.3,83.3,100.0,Graduate
921,29,Female,Divorced,Social Service,Evening,131.0,140.0,Yes,Yes,No,6,4,11.8,6,5,10.4,66.7,83.3,Graduate
922,35,Female,Single,Social Service,Evening,97.0,133.1,Yes,Yes,No,6,6,10.8,6,6,11.5,100.0,100.0,Graduate
923,18,Female,Single,Social Service,Daytime,131.7,131.0,No,Yes,No,6,4,11.8,6,4,12.2,66.7,66.7,Dropout
924,39,Female,Single,Nursing,Daytime,120.0,133.1,Yes,No,No,7,3,11.5,7,2,10.5,42.9,28.6,Dropout
925,37,Female,Divorced,Management,Evening,110.0,120.0,No,Yes,No,5,2,10.0,5,3,11.3,40.0,60.0,Enrolled
926,26,Female,Single,Nursing,Daytime,133.0,130.0,Yes,Yes,No,7,6,13.7,7,6,13.7,85.7,85.7,Graduate
927,32,Female,Single,Veterinary Nursing,Daytime,140.0,140.0,No,Yes,No,5,1,14.0,5,0,0.0,20.0,0.0,Dropout
928,37,Female,Married,Social Service,Evening,100.0,133.1,No,Yes,Yes,8,7,11.4,7,6,12.2,87.5,85.7,Enrolled
929,28,Female,Single,Veterinary Nursing,Daytime,129.3,140.0,No,Yes,Yes,6,0,0.0,6,0,0.0,0.0,0.0,Enrolled
930,19,Female,Single,Social Service,Daytime,137.0,133.1,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
931,18,Female,Single,Management,Daytime,122.2,125.0,No,Yes,No,5,1,11.0,5,2,12.5,20.0,40.0,Enrolled
932,19,Female,Single,Basic Education,Daytime,108.0,115.0,Yes,Yes,No,7,6,13.0,7,7,13.3,85.7,100.0,Graduate
933,32,Female,Married,Marketing Management,Daytime,110.0,110.0,No,Yes,No,11,8,13.6,8,8,15.1,72.7,100.0,Graduate
934,31,Female,Married,Management,Daytime,127.7,140.0,No,Yes,No,5,3,11.0,5,2,11.5,60.0,40.0,Dropout
935,34,Female,Single,Nursing,Daytime,121.3,100.0,No,Yes,No,8,7,11.7,8,7,11.7,87.5,87.5,Enrolled
936,20,Female,Single,Animation & Design,Daytime,140.1,145.0,No,Yes,No,12,12,13.2,11,11,14.3,100.0,100.0,Graduate
937,28,Female,Single,Nursing,Daytime,114.8,133.1,No,Yes,No,7,1,10.8,7,1,10.0,14.3,14.3,Dropout
938,31,Female,Single,Management,Evening,150.0,150.0,No,Yes,No,6,6,12.0,7,7,13.4,100.0,100.0,Enrolled
939,18,Female,Single,Journalism,Daytime,131.7,145.0,No,Yes,No,6,6,12.7,6,4,12.2,100.0,66.7,Enrolled
940,31,Female,Divorced,Social Service,Evening,110.0,133.1,No,No,No,6,5,11.4,6,3,11.0,83.3,50.0,Dropout
941,19,Female,Single,Journalism,Daytime,105.5,110.0,No,Yes,No,6,6,13.0,6,5,12.4,100.0,83.3,Graduate
942,19,Female,Single,Social Service,Daytime,127.3,128.0,Yes,Yes,No,6,6,14.0,6,6,12.3,100.0,100.0,Graduate
943,31,Female,Married,Social Service,Daytime,130.0,133.1,No,Yes,No,6,0,0.0,5,0,0.0,0.0,0.0,Enrolled
944,34,Female,Single,Veterinary Nursing,Daytime,130.0,130.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
945,18,Female,Single,Oral Hygiene,Daytime,122.7,137.0,Yes,Yes,No,7,7,15.3,8,8,16.1,100.0,100.0,Graduate
946,18,Female,Single,Tourism,Daytime,113.9,123.0,No,Yes,No,6,6,13.2,6,6,12.7,100.0,100.0,Graduate
947,19,Male,Single,Management,Daytime,151.1,156.0,No,Yes,Yes,5,5,13.6,5,5,12.8,100.0,100.0,Graduate
948,22,Male,Single,Journalism,Daytime,125.8,133.1,Yes,No,No,4,0,0.0,4,0,0.0,0.0,0.0,Dropout
949,32,Male,Married,Marketing Management,Daytime,128.2,100.0,No,Yes,No,10,10,11.4,9,4,11.5,100.0,44.4,Graduate
950,61,Male,Single,Management,Daytime,135.1,140.0,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
951,30,Male,Single,Management,Evening,120.2,130.0,No,Yes,No,5,5,11.0,5,5,11.6,100.0,100.0,Graduate
952,45,Male,Married,Management,Evening,132.8,133.1,No,No,Yes,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
953,20,Male,Single,Agronomy,Daytime,140.0,140.0,No,Yes,No,6,6,13.6,6,6,12.7,100.0,100.0,Graduate
954,19,Female,Single,Nursing,Daytime,129.3,137.0,No,Yes,No,7,0,0.0,8,0,0.0,0.0,0.0,Dropout
955,26,Male,Single,Informatics Engineering,Daytime,108.2,120.0,No,Yes,No,10,4,11.2,11,4,12.0,40.0,36.4,Dropout
956,19,Male,Single,Marketing Management,Daytime,125.4,125.0,No,Yes,No,5,3,13.3,5,1,11.0,60.0,20.0,Dropout
957,19,Male,Single,Journalism,Daytime,140.2,130.0,Yes,Yes,No,6,6,12.0,6,6,11.7,100.0,100.0,Graduate
958,19,Male,Single,Journalism,Daytime,116.1,115.0,No,Yes,No,6,6,12.5,6,5,13.0,100.0,83.3,Graduate
959,19,Male,Single,Management,Daytime,137.8,150.0,Yes,Yes,No,5,5,13.2,5,5,12.7,100.0,100.0,Graduate
960,19,Male,Single,Marketing Management,Daytime,128.4,134.0,No,No,No,5,0,0.0,4,0,0.0,0.0,0.0,Dropout
961,28,Male,Single,Marketing Management,Daytime,106.0,120.0,No,No,No,5,3,11.7,5,2,11.5,60.0,40.0,Dropout
962,24,Male,Single,Management,Daytime,130.2,141.0,No,Yes,No,15,15,13.5,14,14,13.6,100.0,100.0,Graduate
963,18,Male,Single,Equinculture,Daytime,126.0,133.0,No,Yes,No,5,3,13.7,5,5,13.2,60.0,100.0,Graduate
964,18,Male,Single,Informatics Engineering,Daytime,141.0,149.0,No,Yes,No,5,2,11.7,5,2,12.5,40.0,40.0,Enrolled
965,18,Male,Single,Journalism,Daytime,113.0,121.0,Yes,Yes,No,6,6,11.7,6,5,10.2,100.0,83.3,Graduate
966,21,Male,Single,Agronomy,Daytime,120.0,120.0,No,Yes,No,6,5,13.4,6,5,12.4,83.3,83.3,Graduate
967,28,Male,Married,Management,Evening,130.9,148.0,No,No,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
968,58,Male,Single,Agronomy,Daytime,120.0,133.1,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
969,49,Male,Married,Management,Evening,134.1,135.0,No,No,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
970,24,Male,Single,Informatics Engineering,Daytime,120.0,150.0,No,Yes,No,5,3,10.7,5,2,10.5,60.0,40.0,Enrolled
971,25,Male,Single,Marketing Management,Daytime,114.8,130.0,No,Yes,No,5,4,13.8,5,4,14.8,80.0,80.0,Graduate
972,33,Male,Divorced,Management,Daytime,123.0,133.1,No,Yes,No,5,1,10.0,5,0,0.0,20.0,0.0,Dropout
973,33,Male,Married,Informatics Engineering,Daytime,118.0,133.1,No,No,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
974,40,Male,Married,Basic Education,Daytime,100.0,110.0,No,Yes,No,2,1,16.0,4,4,15.5,50.0,100.0,Graduate
975,48,Male,Married,Management,Evening,151.1,170.0,No,Yes,No,5,5,12.3,5,5,11.1,100.0,100.0,Graduate
976,18,Male,Single,Informatics Engineering,Daytime,116.9,120.0,No,No,Yes,5,3,12.0,5,3,10.3,60.0,60.0,Enrolled
977,24,Male,Single,Nursing,Daytime,106.0,133.1,No,Yes,No,7,6,12.7,7,6,12.7,85.7,85.7,Graduate
978,23,Male,Married,Veterinary Nursing,Daytime,127.1,139.0,Yes,Yes,No,5,5,11.8,5,4,13.2,100.0,80.0,Graduate
979,39,Male,Single,Management,Evening,155.5,133.1,No,No,Yes,5,5,10.6,5,5,14.7,100.0,100.0,Dropout
980,21,Male,Single,Agronomy,Daytime,101.0,133.1,No,Yes,No,11,9,11.9,9,8,12.2,81.8,88.9,Graduate
981,34,Male,Single,Informatics Engineering,Daytime,128.2,120.0,No,Yes,No,6,4,11.2,5,2,10.5,66.7,40.0,Dropout
982,41,Male,Married,Management,Evening,113.0,100.0,Yes,Yes,No,5,4,11.0,5,5,11.4,80.0,100.0,Enrolled
983,18,Male,Single,Journalism,Daytime,122.8,134.0,No,Yes,No,6,6,12.0,6,6,12.5,100.0,100.0,Graduate
984,34,Male,Married,Management,Evening,145.6,130.0,No,Yes,No,5,4,11.8,5,4,10.8,80.0,80.0,Enrolled
985,19,Male,Single,Management,Daytime,116.5,128.0,No,Yes,No,5,2,10.0,5,1,16.0,40.0,20.0,Dropout
986,19,Male,Single,Nursing,Daytime,142.0,154.0,No,Yes,No,8,7,13.7,8,7,13.7,87.5,87.5,Graduate
987,28,Male,Single,Agronomy,Daytime,150.0,150.0,No,Yes,No,6,6,14.9,6,6,15.8,100.0,100.0,Graduate
988,18,Male,Single,Communication Design,Daytime,133.3,134.0,No,Yes,No,6,5,10.8,6,0,0.0,83.3,0.0,Dropout
